名前,Category,YouTube記事 / 状態,クライアント,タイトル,タイトルコピー元,タイトルテスト/ 要検,プロジェクト,投稿順,"日付 ",書類制作日付
中国 06月06日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),遂に地下鉄破産へ　中国事実認め　国民大パニック,中国 - 2024-06-06 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/06,2024年5月27日 13:09
韓国 06月08日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),嘘粗悪は許さん　世界が契約辞退　韓国経済大打撃,韓国 - 2024-06-08 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/08,2024年5月27日 13:30
中国 06月12日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),大パニック中国へ　日米欧が断固拒否　驚愕事実世界発表,中国 - 2024-06-12 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/12,2024年6月1日 14:40
宝くじを当てる練習-パズドラ,Mc茶会,,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),,Mc茶会 - 2024-05-28 -,,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/05/28,2024年6月2日 22:32
中国 06月18日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),いいぞ日本警視庁　強気の逮捕　中国緊急対応へ,中国 - 2024-06-18 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/18,2024年6月6日 15:51
韓国 06月17日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国重大発表　自衛隊へ服従決定　国民激怒大混乱,韓国 - 2024-06-17 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/17,2024年6月8日 15:40
韓国 06月21日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国急転地獄絵図　米当局が重大指令　事実知り韓民驚歎,韓国 - 2024-06-21 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/21,2024年6月12日 12:32
中国 06月24日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),イギリス判事動く　最高裁で宣戦布告　中国大慌て,中国 - 2024-06-24 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/24,2024年6月15日 14:51
韓国 06月24日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国離れ世界加速　もう信用できない　無礼の末路,韓国 - 2024-06-24 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/24,2024年6月15日 16:01
韓国 06月27日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国もう嘘が限界　日本が洗脳暴露　世界続々拒絶,韓国 - 2024-06-27 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/27,2024年6月17日 12:24
中国 07月27日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),グアテマラ輸入禁　日本が独占開始　中国打つ手ない　,中国 - 2024-07-27 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/27,2024年6月20日 12:58
中国 06月28日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),うちには入れん　各国続々拒絶に　中国全土大打撃,中国 - 2024-06-28 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/28,2024年6月20日 13:47
中国 06月29日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),遂に国有企業崩壊　中国事実認め　国民大パニック,中国 - 2024-06-29 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/29,2024年6月20日 13:48
中国 06月30日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),世界有名企業警告　国際問題にまで　中国大慌て,中国 - 2024-06-30 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/30,2024年6月20日 13:48
韓国 07月04日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),イタリア協定破棄　韓国反日公後悔　完全に日本が,韓国 - 2024-07-04 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/04,2024年6月24日 16:55
最高の将来にするために,Mc茶会,,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),,Mc茶会 - 2024-06-18 -,,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/06/18,2024年6月25日 0:02
中国 07月05日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国異変が　連鎖倒産の恐怖　遂にG7会合で,中国 - 2024-07-05 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/05,2024年6月27日 13:00
中国 07月06日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),裏切りのブラジル　中国の商品は不要　世界次々不買開始,中国 - 2024-07-06 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/06,2024年6月27日 14:55
韓国 07月08日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),さよなら韓国　米金融が排除宣言　真実知り韓民絶句,韓国 - 2024-07-08 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/08,2024年7月1日 13:58
中国 07月09日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国製は腐ってる　ボリビア公式暴露　世界TVへ報道,中国 - 2024-07-09 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/09,2024年7月1日 23:53
韓国 07月18日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国重大発表　竹島は日本領へ　自ら電撃発表,韓国 - 2024-07-18 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/18,2024年7月2日 16:51
中国 07月12日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),これがリアル中国　全土で完全閉鎖　衝撃過ぎる実情,中国 - 2024-07-12 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/12,2024年7月3日 12:52
韓国 07月11日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),契約解除通達され　ついに世界へ　韓国号泣謝罪　,韓国 - 2024-07-11 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/11,2024年7月4日 13:12
韓国 07月13日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),首相事実全て暴露　実は財政破綻です　韓国大統領民仰天,韓国 - 2024-07-13 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/13,2024年7月6日 16:25
韓国 07月14日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国首都真相公表　まさかの高速道路　民が犠牲に大混乱,韓国 - 2024-07-14 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/14,2024年7月6日 17:14
中国 07月13日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),空港で有名人逮捕　中国政府大慌て　さらに国際報道へ,中国 - 2024-07-13 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/13,2024年7月7日 13:31
中国 07月14日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),ついに決壊　水没広がり地獄絵　中国経済壊滅状態,中国 - 2024-07-14 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/14,2024年7月7日 22:52
中国 07月16日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),フランス大激怒　大使館強制退去　中国もう消えろ,中国 - 2024-07-16 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/16,2024年7月8日 12:53
中国 07月17日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国政府態度激変　反日国民追放へ　日本呆然,中国 - 2024-07-17 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/17,2024年7月9日 14:31
中国 07月18日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),やめてくれ　　イタリアが没収　中国政府大狂乱,中国 - 2024-07-18 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/18,2024年7月9日 16:32
韓国 07月17日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国非常事態　100％大暴落　全て日本が,韓国 - 2024-07-17 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/17,2024年7月10日 13:29
韓国 07月23日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),東南アジアで決別　韓国手遅れ　完全に日本へ,韓国 - 2024-07-23 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/23,2024年7月14日 15:39
韓国 07月26日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),ついに世界が宣言　完全に日本へ　韓国民大混乱,韓国 - 2024-07-26 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/26,2024年7月17日 13:12
中国 07月26日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国もう耐えれん　三峡ダム水門直撃　主要都市地獄絵図,中国 - 2024-07-26 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/26,2024年7月17日 16:15
韓国 07月27日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),泣きつく！　必死の韓国大損害　日本人怒りの審判　,韓国 - 2024-07-27 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/27,2024年7月18日 12:55
韓国 07月28日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国不安的中　世界が金融規制で　経済崩壊へ,韓国 - 2024-07-28 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/28,2024年7月18日 17:16
中国 07月28日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),激動予告！　中国遂に　イギリス政府から,中国 - 2024-07-28 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/28,2024年7月18日 17:32
中国 07月29日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国手遅れ　人口8億減少へ！　国連が事実を発表,中国 - 2024-07-29 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/29,2024年7月20日 13:48
中国 07月31日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国極貧国に転落　日本で報道されない　現地の生々しい声,中国 - 2024-07-31 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/31,2024年7月22日 14:28
韓国 07月31日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国が完全終わる　どうあがいても　100万社消滅へ,韓国 - 2024-07-31 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/31,2024年7月23日 14:27
韓国 08月03日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),裏で韓国急展開　真相唖然　インド全輸入拒否,韓国 - 2024-08-03 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/03,2024年7月27日 14:59
韓国 08月04日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国が事実を認め　国際報道発表　やはり日本が,韓国 - 2024-08-04 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/04,2024年7月27日 14:59
最高の将来にするために,Mc茶会,,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),,Mc茶会 - 2024-07-16 -,,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/07/16,2024年7月29日 1:05
韓国 08月07日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),うちには入れん　世界の拒絶に　韓国全土大打撃,韓国 - 2024-08-07 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/07,2024年7月29日 14:42
中国 08月10日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),鋼鉄輸入させん　米国墨国追放決定　中国全土経済打撃,中国 - 2024-08-10 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/10,2024年8月1日 14:09
中国 08月12日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),衰退一直線の中国　一大勢力が無視し　国が吹っ飛びそう,中国 - 2024-08-12 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/12,2024年8月4日 16:22
中国 08月14日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),パキスタン暴動　道路ネット遮断し　中国打つ手なし,中国 - 2024-08-14 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/14,2024年8月5日 15:14
中国 08月15日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),中国飢餓と貧困　完全に限界突破　ついに国際基金が,中国 - 2024-08-15 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/15,2024年8月7日 15:28
韓国 08月17日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),豪国遂に強行へ　滞納に刑罰確定　韓国絶体絶命,韓国 - 2024-08-17 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/17,2024年8月8日 12:59
韓国 08月18日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国有名人が大恥　極悪非道バレ　さらに国際報道へ,韓国 - 2024-08-18 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/18,2024年8月10日 12:50
中国 08月16日,中国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),ついに協定無視　中国打つ手なし　仏独西国へ懇願,中国 - 2024-08-16 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/16,2024年8月10日 13:20
韓国 08月22日,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国へ観光客激減　最悪な実態告発　もう誰も行かない,韓国 - 2024-08-22 -,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2024/08/22,2024年8月14日 13:19
